INFO:root:=================================
INFO:root:0: ABF2_col_v3a
INFO:root:[1/1000]: train_auc: 78.59, train_loss: 0.6748, test_auc: 92.67, test_loss: 0.6456
INFO:root:[7/1000]: train_auc: 92.77, train_loss: 0.3059, test_auc: 92.07, test_loss: 0.3127
INFO:root:[8/1000]: train_auc: 93.32, train_loss: 0.2941, test_auc: 92.29, test_loss: 0.3051
INFO:root:[9/1000]: train_auc: 93.94, train_loss: 0.2805, test_auc: 92.53, test_loss: 0.3011
INFO:root:[10/1000]: train_auc: 94.47, train_loss: 0.2694, test_auc: 92.77, test_loss: 0.2972
INFO:root:[11/1000]: train_auc: 94.96, train_loss: 0.2601, test_auc: 92.97, test_loss: 0.2932
INFO:root:[12/1000]: train_auc: 95.41, train_loss: 0.2498, test_auc: 93.13, test_loss: 0.2906
INFO:root:[13/1000]: train_auc: 95.81, train_loss: 0.2424, test_auc: 93.30, test_loss: 0.2928
INFO:root:[14/1000]: train_auc: 96.15, train_loss: 0.2325, test_auc: 93.40, test_loss: 0.2893
INFO:root:[15/1000]: train_auc: 96.49, train_loss: 0.2252, test_auc: 93.51, test_loss: 0.2916
INFO:root:[16/1000]: train_auc: 96.79, train_loss: 0.2161, test_auc: 93.69, test_loss: 0.2875
INFO:root:[17/1000]: train_auc: 97.04, train_loss: 0.2082, test_auc: 93.70, test_loss: 0.2915
INFO:root:[18/1000]: train_auc: 97.29, train_loss: 0.1999, test_auc: 93.64, test_loss: 0.2965
INFO:root:[19/1000]: train_auc: 97.49, train_loss: 0.1941, test_auc: 93.75, test_loss: 0.2962
INFO:root:[20/1000]: train_auc: 97.65, train_loss: 0.1887, test_auc: 93.84, test_loss: 0.2968
INFO:root:[21/1000]: train_auc: 97.84, train_loss: 0.1815, test_auc: 93.86, test_loss: 0.3004
INFO:root:[22/1000]: train_auc: 98.05, train_loss: 0.1735, test_auc: 93.83, test_loss: 0.3012
INFO:root:[23/1000]: train_auc: 98.16, train_loss: 0.1694, test_auc: 93.97, test_loss: 0.3082
INFO:root:[24/1000]: train_auc: 98.30, train_loss: 0.1624, test_auc: 93.90, test_loss: 0.3054
INFO:root:[25/1000]: train_auc: 98.46, train_loss: 0.1559, test_auc: 93.93, test_loss: 0.3102
INFO:root:[26/1000]: train_auc: 98.54, train_loss: 0.1521, test_auc: 93.82, test_loss: 0.3205
INFO:root:[27/1000]: train_auc: 98.68, train_loss: 0.1456, test_auc: 93.83, test_loss: 0.3271
INFO:root:[28/1000]: train_auc: 98.78, train_loss: 0.1399, test_auc: 93.97, test_loss: 0.3223
INFO:root:exec time: 25 s, best_auc: 93.97
INFO:root:=================================
INFO:root:8: ANAC013_col_a
INFO:root:[1/1000]: train_auc: 70.88, train_loss: 0.6540, test_auc: 75.33, test_loss: 0.5981
INFO:root:[2/1000]: train_auc: 75.69, train_loss: 0.5732, test_auc: 77.18, test_loss: 0.5534
INFO:root:[3/1000]: train_auc: 77.54, train_loss: 0.5411, test_auc: 78.58, test_loss: 0.5270
INFO:root:[4/1000]: train_auc: 79.58, train_loss: 0.5129, test_auc: 80.13, test_loss: 0.5032
INFO:root:[5/1000]: train_auc: 81.99, train_loss: 0.4835, test_auc: 81.63, test_loss: 0.4805
INFO:root:[6/1000]: train_auc: 83.93, train_loss: 0.4612, test_auc: 82.71, test_loss: 0.4643
INFO:root:[7/1000]: train_auc: 85.68, train_loss: 0.4402, test_auc: 83.58, test_loss: 0.4546
INFO:root:[8/1000]: train_auc: 86.98, train_loss: 0.4222, test_auc: 84.33, test_loss: 0.4446
INFO:root:[9/1000]: train_auc: 88.22, train_loss: 0.4087, test_auc: 84.98, test_loss: 0.4376
INFO:root:[10/1000]: train_auc: 89.43, train_loss: 0.3919, test_auc: 85.49, test_loss: 0.4323
INFO:root:[11/1000]: train_auc: 90.37, train_loss: 0.3763, test_auc: 85.98, test_loss: 0.4272
INFO:root:[12/1000]: train_auc: 91.29, train_loss: 0.3611, test_auc: 86.44, test_loss: 0.4223
INFO:root:[13/1000]: train_auc: 92.10, train_loss: 0.3459, test_auc: 86.87, test_loss: 0.4212
INFO:root:[14/1000]: train_auc: 92.72, train_loss: 0.3344, test_auc: 86.98, test_loss: 0.4194
INFO:root:[15/1000]: train_auc: 93.28, train_loss: 0.3238, test_auc: 87.23, test_loss: 0.4199
INFO:root:[16/1000]: train_auc: 93.82, train_loss: 0.3100, test_auc: 87.31, test_loss: 0.4195
INFO:root:[17/1000]: train_auc: 94.29, train_loss: 0.2992, test_auc: 87.46, test_loss: 0.4264
INFO:root:[18/1000]: train_auc: 94.68, train_loss: 0.2881, test_auc: 87.48, test_loss: 0.4251
INFO:root:[19/1000]: train_auc: 95.03, train_loss: 0.2835, test_auc: 87.54, test_loss: 0.4290
INFO:root:[20/1000]: train_auc: 95.36, train_loss: 0.2743, test_auc: 87.67, test_loss: 0.4363
INFO:root:[21/1000]: train_auc: 95.68, train_loss: 0.2632, test_auc: 87.71, test_loss: 0.4329
INFO:root:[22/1000]: train_auc: 96.06, train_loss: 0.2565, test_auc: 87.59, test_loss: 0.4420
INFO:root:[23/1000]: train_auc: 96.21, train_loss: 0.2526, test_auc: 87.72, test_loss: 0.4495
INFO:root:[24/1000]: train_auc: 96.50, train_loss: 0.2403, test_auc: 87.58, test_loss: 0.4634
INFO:root:[25/1000]: train_auc: 96.73, train_loss: 0.2358, test_auc: 87.59, test_loss: 0.4556
INFO:root:[26/1000]: train_auc: 96.88, train_loss: 0.2263, test_auc: 87.66, test_loss: 0.4802
INFO:root:[27/1000]: train_auc: 97.22, train_loss: 0.2181, test_auc: 87.52, test_loss: 0.4743
INFO:root:[28/1000]: train_auc: 97.38, train_loss: 0.2100, test_auc: 87.67, test_loss: 0.4973
INFO:root:exec time: 21 s, best_auc: 87.72
INFO:root:=================================
INFO:root:9: ANAC016_col_a
INFO:root:[1/1000]: train_auc: 78.24, train_loss: 0.5763, test_auc: 83.26, test_loss: 0.4993
INFO:root:[2/1000]: train_auc: 86.40, train_loss: 0.4468, test_auc: 88.39, test_loss: 0.4045
INFO:root:[3/1000]: train_auc: 90.08, train_loss: 0.3732, test_auc: 90.48, test_loss: 0.3614
INFO:root:[4/1000]: train_auc: 91.67, train_loss: 0.3429, test_auc: 91.44, test_loss: 0.3437
INFO:root:[5/1000]: train_auc: 92.66, train_loss: 0.3239, test_auc: 92.07, test_loss: 0.3321
INFO:root:[6/1000]: train_auc: 93.47, train_loss: 0.3080, test_auc: 92.45, test_loss: 0.3254
INFO:root:[7/1000]: train_auc: 94.14, train_loss: 0.2935, test_auc: 92.83, test_loss: 0.3189
INFO:root:[8/1000]: train_auc: 94.63, train_loss: 0.2819, test_auc: 93.04, test_loss: 0.3179
INFO:root:[9/1000]: train_auc: 95.05, train_loss: 0.2718, test_auc: 93.25, test_loss: 0.3136
INFO:root:[10/1000]: train_auc: 95.39, train_loss: 0.2624, test_auc: 93.35, test_loss: 0.3119
INFO:root:[11/1000]: train_auc: 95.67, train_loss: 0.2551, test_auc: 93.47, test_loss: 0.3120
INFO:root:[12/1000]: train_auc: 95.96, train_loss: 0.2473, test_auc: 93.58, test_loss: 0.3090
INFO:root:[13/1000]: train_auc: 96.19, train_loss: 0.2409, test_auc: 93.61, test_loss: 0.3107
INFO:root:[14/1000]: train_auc: 96.41, train_loss: 0.2338, test_auc: 93.62, test_loss: 0.3135
INFO:root:[15/1000]: train_auc: 96.59, train_loss: 0.2285, test_auc: 93.65, test_loss: 0.3117
INFO:root:[16/1000]: train_auc: 96.76, train_loss: 0.2222, test_auc: 93.67, test_loss: 0.3142
INFO:root:[17/1000]: train_auc: 96.92, train_loss: 0.2175, test_auc: 93.70, test_loss: 0.3143
INFO:root:[18/1000]: train_auc: 97.10, train_loss: 0.2116, test_auc: 93.75, test_loss: 0.3129
INFO:root:[19/1000]: train_auc: 97.22, train_loss: 0.2075, test_auc: 93.71, test_loss: 0.3185
INFO:root:[20/1000]: train_auc: 97.34, train_loss: 0.2027, test_auc: 93.75, test_loss: 0.3171
INFO:root:[21/1000]: train_auc: 97.48, train_loss: 0.1979, test_auc: 93.74, test_loss: 0.3193
INFO:root:[22/1000]: train_auc: 97.58, train_loss: 0.1942, test_auc: 93.59, test_loss: 0.3249
INFO:root:[23/1000]: train_auc: 97.69, train_loss: 0.1902, test_auc: 93.67, test_loss: 0.3251
INFO:root:[24/1000]: train_auc: 97.81, train_loss: 0.1859, test_auc: 93.75, test_loss: 0.3258
INFO:root:[25/1000]: train_auc: 97.92, train_loss: 0.1813, test_auc: 93.78, test_loss: 0.3289
INFO:root:[26/1000]: train_auc: 98.01, train_loss: 0.1768, test_auc: 93.61, test_loss: 0.3301
INFO:root:[27/1000]: train_auc: 98.09, train_loss: 0.1741, test_auc: 93.65, test_loss: 0.3325
INFO:root:[28/1000]: train_auc: 98.21, train_loss: 0.1689, test_auc: 93.62, test_loss: 0.3416
INFO:root:[29/1000]: train_auc: 98.27, train_loss: 0.1662, test_auc: 93.65, test_loss: 0.3363
INFO:root:[30/1000]: train_auc: 98.33, train_loss: 0.1638, test_auc: 93.67, test_loss: 0.3413
INFO:root:exec time: 41 s, best_auc: 93.78
INFO:root:=================================
INFO:root:10: ANAC017_col
INFO:root:[1/1000]: train_auc: 83.89, train_loss: 0.6431, test_auc: 89.79, test_loss: 0.5554
INFO:root:[2/1000]: train_auc: 89.81, train_loss: 0.4456, test_auc: 90.46, test_loss: 0.3675
INFO:root:[3/1000]: train_auc: 91.05, train_loss: 0.3477, test_auc: 91.14, test_loss: 0.3397
INFO:root:[4/1000]: train_auc: 91.75, train_loss: 0.3275, test_auc: 91.57, test_loss: 0.3246
INFO:root:[5/1000]: train_auc: 92.42, train_loss: 0.3089, test_auc: 92.04, test_loss: 0.3118
INFO:root:[6/1000]: train_auc: 92.98, train_loss: 0.2962, test_auc: 92.53, test_loss: 0.3014
INFO:root:[7/1000]: train_auc: 93.65, train_loss: 0.2815, test_auc: 93.01, test_loss: 0.2914
INFO:root:[8/1000]: train_auc: 94.23, train_loss: 0.2726, test_auc: 93.42, test_loss: 0.2828
INFO:root:[9/1000]: train_auc: 94.66, train_loss: 0.2640, test_auc: 93.74, test_loss: 0.2762
INFO:root:[10/1000]: train_auc: 95.04, train_loss: 0.2528, test_auc: 93.98, test_loss: 0.2702
INFO:root:[11/1000]: train_auc: 95.39, train_loss: 0.2438, test_auc: 94.18, test_loss: 0.2662
INFO:root:[12/1000]: train_auc: 95.68, train_loss: 0.2379, test_auc: 94.37, test_loss: 0.2640
INFO:root:[13/1000]: train_auc: 95.96, train_loss: 0.2326, test_auc: 94.53, test_loss: 0.2596
INFO:root:[14/1000]: train_auc: 96.35, train_loss: 0.2242, test_auc: 94.69, test_loss: 0.2578
INFO:root:[15/1000]: train_auc: 96.64, train_loss: 0.2168, test_auc: 94.85, test_loss: 0.2577
INFO:root:[16/1000]: train_auc: 96.93, train_loss: 0.2099, test_auc: 95.00, test_loss: 0.2512
INFO:root:[17/1000]: train_auc: 97.29, train_loss: 0.1995, test_auc: 95.15, test_loss: 0.2483
INFO:root:[18/1000]: train_auc: 97.62, train_loss: 0.1904, test_auc: 95.29, test_loss: 0.2467
INFO:root:[19/1000]: train_auc: 97.94, train_loss: 0.1805, test_auc: 95.43, test_loss: 0.2423
INFO:root:[20/1000]: train_auc: 98.17, train_loss: 0.1705, test_auc: 95.56, test_loss: 0.2392
INFO:root:[21/1000]: train_auc: 98.45, train_loss: 0.1611, test_auc: 95.69, test_loss: 0.2358
INFO:root:[22/1000]: train_auc: 98.68, train_loss: 0.1493, test_auc: 95.76, test_loss: 0.2362
INFO:root:[23/1000]: train_auc: 98.88, train_loss: 0.1399, test_auc: 95.85, test_loss: 0.2335
INFO:root:[24/1000]: train_auc: 99.01, train_loss: 0.1324, test_auc: 95.88, test_loss: 0.2330
INFO:root:[25/1000]: train_auc: 99.19, train_loss: 0.1208, test_auc: 95.95, test_loss: 0.2327
INFO:root:[26/1000]: train_auc: 99.31, train_loss: 0.1124, test_auc: 96.00, test_loss: 0.2336
INFO:root:[27/1000]: train_auc: 99.39, train_loss: 0.1069, test_auc: 96.00, test_loss: 0.2416
INFO:root:[28/1000]: train_auc: 99.52, train_loss: 0.0974, test_auc: 96.00, test_loss: 0.2401
INFO:root:[29/1000]: train_auc: 99.58, train_loss: 0.0918, test_auc: 96.02, test_loss: 0.2425
INFO:root:[30/1000]: train_auc: 99.65, train_loss: 0.0855, test_auc: 96.01, test_loss: 0.2453
INFO:root:[31/1000]: train_auc: 99.70, train_loss: 0.0791, test_auc: 96.04, test_loss: 0.2459
INFO:root:[32/1000]: train_auc: 99.76, train_loss: 0.0729, test_auc: 96.03, test_loss: 0.2581
INFO:root:[33/1000]: train_auc: 99.80, train_loss: 0.0683, test_auc: 96.06, test_loss: 0.2677
INFO:root:[34/1000]: train_auc: 99.84, train_loss: 0.0629, test_auc: 96.06, test_loss: 0.2638
INFO:root:[35/1000]: train_auc: 99.86, train_loss: 0.0598, test_auc: 96.00, test_loss: 0.2782
INFO:root:[36/1000]: train_auc: 99.90, train_loss: 0.0544, test_auc: 96.06, test_loss: 0.2694
INFO:root:[37/1000]: train_auc: 99.91, train_loss: 0.0504, test_auc: 96.02, test_loss: 0.2747
INFO:root:[38/1000]: train_auc: 99.93, train_loss: 0.0464, test_auc: 96.02, test_loss: 0.2881
INFO:root:[39/1000]: train_auc: 99.95, train_loss: 0.0427, test_auc: 96.02, test_loss: 0.3028
INFO:root:[40/1000]: train_auc: 99.96, train_loss: 0.0394, test_auc: 96.00, test_loss: 0.2971
INFO:root:[41/1000]: train_auc: 99.97, train_loss: 0.0365, test_auc: 95.97, test_loss: 0.3031
INFO:root:exec time: 26 s, best_auc: 96.06
INFO:root:=================================
INFO:root:11: ANAC020_col_v31
INFO:root:[1/1000]: train_auc: 78.55, train_loss: 0.6093, test_auc: 83.47, test_loss: 0.4996
INFO:root:[2/1000]: train_auc: 84.35, train_loss: 0.4772, test_auc: 85.39, test_loss: 0.4579
INFO:root:[3/1000]: train_auc: 86.74, train_loss: 0.4352, test_auc: 87.76, test_loss: 0.4156
INFO:root:[4/1000]: train_auc: 89.38, train_loss: 0.3898, test_auc: 90.28, test_loss: 0.3735
INFO:root:[5/1000]: train_auc: 91.89, train_loss: 0.3451, test_auc: 92.23, test_loss: 0.3406
INFO:root:[6/1000]: train_auc: 93.54, train_loss: 0.3156, test_auc: 93.21, test_loss: 0.3144
INFO:root:[7/1000]: train_auc: 94.59, train_loss: 0.2878, test_auc: 93.94, test_loss: 0.2982
INFO:root:[8/1000]: train_auc: 95.37, train_loss: 0.2675, test_auc: 94.41, test_loss: 0.2882
INFO:root:[9/1000]: train_auc: 95.90, train_loss: 0.2524, test_auc: 94.79, test_loss: 0.2784
INFO:root:[10/1000]: train_auc: 96.45, train_loss: 0.2340, test_auc: 95.03, test_loss: 0.2770
INFO:root:[11/1000]: train_auc: 96.80, train_loss: 0.2216, test_auc: 95.19, test_loss: 0.2665
INFO:root:[12/1000]: train_auc: 97.11, train_loss: 0.2119, test_auc: 95.36, test_loss: 0.2619
INFO:root:[13/1000]: train_auc: 97.38, train_loss: 0.2030, test_auc: 95.43, test_loss: 0.2612
INFO:root:[14/1000]: train_auc: 97.56, train_loss: 0.1947, test_auc: 95.48, test_loss: 0.2668
INFO:root:[15/1000]: train_auc: 97.75, train_loss: 0.1898, test_auc: 95.53, test_loss: 0.2616
INFO:root:[16/1000]: train_auc: 97.96, train_loss: 0.1782, test_auc: 95.59, test_loss: 0.2583
INFO:root:[17/1000]: train_auc: 98.12, train_loss: 0.1738, test_auc: 95.63, test_loss: 0.2598
INFO:root:[18/1000]: train_auc: 98.24, train_loss: 0.1677, test_auc: 95.65, test_loss: 0.2631
INFO:root:[19/1000]: train_auc: 98.33, train_loss: 0.1610, test_auc: 95.70, test_loss: 0.2614
INFO:root:[20/1000]: train_auc: 98.50, train_loss: 0.1527, test_auc: 95.63, test_loss: 0.2803
INFO:root:[21/1000]: train_auc: 98.60, train_loss: 0.1483, test_auc: 95.67, test_loss: 0.2655
INFO:root:[22/1000]: train_auc: 98.72, train_loss: 0.1419, test_auc: 95.72, test_loss: 0.2712
INFO:root:[23/1000]: train_auc: 98.81, train_loss: 0.1392, test_auc: 95.69, test_loss: 0.2693
INFO:root:[24/1000]: train_auc: 98.88, train_loss: 0.1341, test_auc: 95.67, test_loss: 0.2732
INFO:root:[25/1000]: train_auc: 98.96, train_loss: 0.1309, test_auc: 95.64, test_loss: 0.2792
INFO:root:[26/1000]: train_auc: 99.01, train_loss: 0.1271, test_auc: 95.59, test_loss: 0.2853
INFO:root:[27/1000]: train_auc: 99.09, train_loss: 0.1213, test_auc: 95.56, test_loss: 0.2843
INFO:root:exec time: 24 s, best_auc: 95.72
INFO:root:=================================
INFO:root:12: ANAC028_col_a
INFO:root:[1/1000]: train_auc: 75.26, train_loss: 0.6205, test_auc: 78.47, test_loss: 0.5471
INFO:root:[2/1000]: train_auc: 79.25, train_loss: 0.5263, test_auc: 79.87, test_loss: 0.5099
INFO:root:[3/1000]: train_auc: 80.94, train_loss: 0.4928, test_auc: 81.86, test_loss: 0.4806
INFO:root:[4/1000]: train_auc: 83.07, train_loss: 0.4615, test_auc: 83.97, test_loss: 0.4546
INFO:root:[5/1000]: train_auc: 85.07, train_loss: 0.4395, test_auc: 85.40, test_loss: 0.4367
INFO:root:[6/1000]: train_auc: 86.72, train_loss: 0.4193, test_auc: 86.60, test_loss: 0.4234
INFO:root:[7/1000]: train_auc: 88.24, train_loss: 0.4030, test_auc: 87.65, test_loss: 0.4100
INFO:root:[8/1000]: train_auc: 89.60, train_loss: 0.3825, test_auc: 88.56, test_loss: 0.3979
INFO:root:[9/1000]: train_auc: 90.85, train_loss: 0.3651, test_auc: 88.89, test_loss: 0.3986
INFO:root:[10/1000]: train_auc: 91.70, train_loss: 0.3498, test_auc: 89.63, test_loss: 0.3862
INFO:root:[11/1000]: train_auc: 92.51, train_loss: 0.3323, test_auc: 90.08, test_loss: 0.3762
INFO:root:[12/1000]: train_auc: 93.15, train_loss: 0.3210, test_auc: 90.22, test_loss: 0.3747
INFO:root:[13/1000]: train_auc: 93.60, train_loss: 0.3088, test_auc: 90.38, test_loss: 0.3782
INFO:root:[14/1000]: train_auc: 94.06, train_loss: 0.2990, test_auc: 90.50, test_loss: 0.3747
INFO:root:[15/1000]: train_auc: 94.49, train_loss: 0.2879, test_auc: 90.61, test_loss: 0.3768
INFO:root:[16/1000]: train_auc: 94.90, train_loss: 0.2783, test_auc: 90.61, test_loss: 0.3729
INFO:root:[17/1000]: train_auc: 95.18, train_loss: 0.2715, test_auc: 90.66, test_loss: 0.3773
INFO:root:[18/1000]: train_auc: 95.50, train_loss: 0.2649, test_auc: 90.64, test_loss: 0.3777
INFO:root:[19/1000]: train_auc: 95.74, train_loss: 0.2587, test_auc: 90.67, test_loss: 0.3808
INFO:root:[20/1000]: train_auc: 95.94, train_loss: 0.2562, test_auc: 90.69, test_loss: 0.3818
INFO:root:[21/1000]: train_auc: 96.14, train_loss: 0.2503, test_auc: 90.66, test_loss: 0.3979
INFO:root:[22/1000]: train_auc: 96.29, train_loss: 0.2411, test_auc: 90.65, test_loss: 0.3913
INFO:root:[23/1000]: train_auc: 96.65, train_loss: 0.2316, test_auc: 90.63, test_loss: 0.3949
INFO:root:[24/1000]: train_auc: 96.80, train_loss: 0.2260, test_auc: 90.66, test_loss: 0.4003
INFO:root:[25/1000]: train_auc: 96.93, train_loss: 0.2234, test_auc: 90.65, test_loss: 0.3978
INFO:root:exec time: 23 s, best_auc: 90.69
INFO:root:=================================
INFO:root:13: ANAC034_col
INFO:root:[1/1000]: train_auc: 71.11, train_loss: 0.6635, test_auc: 76.99, test_loss: 0.6122
INFO:root:[2/1000]: train_auc: 77.25, train_loss: 0.5766, test_auc: 78.99, test_loss: 0.5560
INFO:root:[3/1000]: train_auc: 80.26, train_loss: 0.5405, test_auc: 81.38, test_loss: 0.5309
INFO:root:[4/1000]: train_auc: 83.25, train_loss: 0.5038, test_auc: 84.51, test_loss: 0.4886
INFO:root:[5/1000]: train_auc: 86.64, train_loss: 0.4558, test_auc: 87.16, test_loss: 0.4450
INFO:root:[6/1000]: train_auc: 89.25, train_loss: 0.4114, test_auc: 88.78, test_loss: 0.4156
INFO:root:[7/1000]: train_auc: 90.72, train_loss: 0.3817, test_auc: 89.35, test_loss: 0.4030
INFO:root:[8/1000]: train_auc: 91.77, train_loss: 0.3595, test_auc: 89.71, test_loss: 0.3993
INFO:root:[9/1000]: train_auc: 92.49, train_loss: 0.3442, test_auc: 89.98, test_loss: 0.3930
INFO:root:[10/1000]: train_auc: 93.23, train_loss: 0.3283, test_auc: 90.16, test_loss: 0.3854
INFO:root:[11/1000]: train_auc: 93.83, train_loss: 0.3146, test_auc: 90.23, test_loss: 0.3845
INFO:root:[12/1000]: train_auc: 94.37, train_loss: 0.3005, test_auc: 90.32, test_loss: 0.3842
INFO:root:[13/1000]: train_auc: 94.82, train_loss: 0.2898, test_auc: 90.45, test_loss: 0.3860
INFO:root:[14/1000]: train_auc: 95.28, train_loss: 0.2782, test_auc: 90.44, test_loss: 0.3911
INFO:root:[15/1000]: train_auc: 95.64, train_loss: 0.2680, test_auc: 90.47, test_loss: 0.3900
INFO:root:[16/1000]: train_auc: 95.93, train_loss: 0.2590, test_auc: 90.44, test_loss: 0.3965
INFO:root:[17/1000]: train_auc: 96.32, train_loss: 0.2476, test_auc: 90.48, test_loss: 0.3947
INFO:root:[18/1000]: train_auc: 96.55, train_loss: 0.2376, test_auc: 90.34, test_loss: 0.4041
INFO:root:[19/1000]: train_auc: 96.79, train_loss: 0.2326, test_auc: 90.44, test_loss: 0.4071
INFO:root:[20/1000]: train_auc: 97.02, train_loss: 0.2251, test_auc: 90.35, test_loss: 0.4096
INFO:root:[21/1000]: train_auc: 97.19, train_loss: 0.2173, test_auc: 90.30, test_loss: 0.4143
INFO:root:[22/1000]: train_auc: 97.42, train_loss: 0.2087, test_auc: 90.29, test_loss: 0.4194
INFO:root:exec time: 17 s, best_auc: 90.48
INFO:root:=================================
INFO:root:14: ANAC038_col_a
INFO:root:[1/1000]: train_auc: 74.08, train_loss: 0.6602, test_auc: 81.26, test_loss: 0.5960
INFO:root:[2/1000]: train_auc: 82.35, train_loss: 0.5313, test_auc: 84.56, test_loss: 0.4934
INFO:root:[3/1000]: train_auc: 86.57, train_loss: 0.4641, test_auc: 88.22, test_loss: 0.4401
INFO:root:[4/1000]: train_auc: 90.35, train_loss: 0.3969, test_auc: 91.50, test_loss: 0.3696
INFO:root:[5/1000]: train_auc: 92.89, train_loss: 0.3297, test_auc: 93.02, test_loss: 0.3163
INFO:root:[6/1000]: train_auc: 94.06, train_loss: 0.2874, test_auc: 93.55, test_loss: 0.2912
INFO:root:[7/1000]: train_auc: 94.70, train_loss: 0.2639, test_auc: 93.75, test_loss: 0.2792
INFO:root:[8/1000]: train_auc: 95.18, train_loss: 0.2510, test_auc: 93.92, test_loss: 0.2737
INFO:root:[9/1000]: train_auc: 95.61, train_loss: 0.2400, test_auc: 93.99, test_loss: 0.2709
INFO:root:[10/1000]: train_auc: 95.96, train_loss: 0.2297, test_auc: 94.09, test_loss: 0.2695
INFO:root:[11/1000]: train_auc: 96.30, train_loss: 0.2229, test_auc: 94.18, test_loss: 0.2656
INFO:root:[12/1000]: train_auc: 96.64, train_loss: 0.2160, test_auc: 94.22, test_loss: 0.2659
INFO:root:[13/1000]: train_auc: 96.90, train_loss: 0.2068, test_auc: 94.31, test_loss: 0.2667
INFO:root:[14/1000]: train_auc: 97.17, train_loss: 0.2002, test_auc: 94.39, test_loss: 0.2652
INFO:root:[15/1000]: train_auc: 97.43, train_loss: 0.1914, test_auc: 94.39, test_loss: 0.2660
INFO:root:[16/1000]: train_auc: 97.65, train_loss: 0.1848, test_auc: 94.41, test_loss: 0.2693
INFO:root:[17/1000]: train_auc: 97.87, train_loss: 0.1776, test_auc: 94.47, test_loss: 0.2686
INFO:root:[18/1000]: train_auc: 98.06, train_loss: 0.1701, test_auc: 94.48, test_loss: 0.2738
INFO:root:[19/1000]: train_auc: 98.26, train_loss: 0.1620, test_auc: 94.47, test_loss: 0.2750
INFO:root:[20/1000]: train_auc: 98.42, train_loss: 0.1564, test_auc: 94.50, test_loss: 0.2805
INFO:root:[21/1000]: train_auc: 98.55, train_loss: 0.1500, test_auc: 94.47, test_loss: 0.2842
INFO:root:[22/1000]: train_auc: 98.67, train_loss: 0.1447, test_auc: 94.47, test_loss: 0.2905
INFO:root:[23/1000]: train_auc: 98.81, train_loss: 0.1372, test_auc: 94.46, test_loss: 0.2945
INFO:root:[24/1000]: train_auc: 98.95, train_loss: 0.1303, test_auc: 94.44, test_loss: 0.2980
